parentEventID	eventID	occurrenceID	catalogNumber	type	language	basisOfRecord	occurrenceStatus	ScientificName	Kingdom	Phylum	Class	Order	Family	Genus	Subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	identifiedByID	institutionCode	collectionCode	Paris_MNHN_Number	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	occurrenceRemarks	identificationRemarks	identificationQualifier	locality	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters	associatedOccurrences
EPOS3	217_GSN3	SO_Isotope_1985_2017_0455	EPOS3_217.3_Bat_lor_3	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0456	EPOS3_217.4_Gla_ant_1	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0457	EPOS3_217.5_Cue_inv_1	PhysicalObject	en	PreservedSpecimen	present	Cuenotaster involutus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Cuenotaster		involutus	urn:lsid:marinespecies.org:taxname:172784	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0458	EPOS3_217.6_Psi_char_1	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0459	EPOS3_217.7_Psi_char_2	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0460	EPOS3_217.8_Psi_char_3	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	217_GSN3	SO_Isotope_1985_2017_0461	EPOS3_217.9_Gla_ant_2	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	18	1989-01-18	-60.6267	-46.9683	1e-4	11.1				South Orkney Islands	WGS84	237	237	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0462	EPOS3_224.1_Bat_lor_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1				Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0463	EPOS3_224.2_Cue_inv_1	PhysicalObject	en	PreservedSpecimen	present	Cuenotaster involutus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Cuenotaster		involutus	urn:lsid:marinespecies.org:taxname:172784	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1				Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0464	EPOS3_224.3_Gla_ant_1	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1				Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0465	EPOS3_224.4_Gla_ant_2	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1				Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0466	EPOS3_224.5_Gla_ant_3	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1				Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0467	EPOS3_224.6_Gla_ant_4	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1				Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0468	EPOS3_224.7_Aco_cap_1	PhysicalObject	en	PreservedSpecimen	present	Acodontaster capitatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster		capitatus	urn:lsid:marinespecies.org:taxname:172766	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1			cf. capitatus	Kapp Norvegica	WGS84	186	186	
EPOS3	224_GSN4	SO_Isotope_1985_2017_0469	EPOS3_224.8_Aco_cap_2	PhysicalObject	en	PreservedSpecimen	present	Acodontaster capitatus	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster		capitatus	urn:lsid:marinespecies.org:taxname:172766	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	25	1989-01-25	-71.2683	-13.125	1e-4	11.1			cf. capitatus	Kapp Norvegica	WGS84	186	186	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0470	EPOS3_226.1_Bat_lor_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0471	EPOS3_226.10_Bat_lor_10	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0472	EPOS3_226.11_Bat_lor_11	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0473	EPOS3_226.12_Bat_lor_12	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0474	EPOS3_226.13_psi_char_1	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0475	EPOS3_226.14_psi_char_2	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0476	EPOS3_226.15_psi_char_3	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0477	EPOS3_226.16_psi_char_4	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0478	EPOS3_226.17_Cue_inv_1	PhysicalObject	en	PreservedSpecimen	present	Cuenotaster involutus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Cuenotaster		involutus	urn:lsid:marinespecies.org:taxname:172784	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0479	EPOS3_226.18_Cue_inv_1	PhysicalObject	en	PreservedSpecimen	present	Cuenotaster involutus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Cuenotaster		involutus	urn:lsid:marinespecies.org:taxname:172784	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0480	EPOS3_226.19_Cue_inv_3	PhysicalObject	en	PreservedSpecimen	present	Cuenotaster involutus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Cuenotaster		involutus	urn:lsid:marinespecies.org:taxname:172784	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0481	EPOS3_226.2_Bat_lor_2	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0482	EPOS3_226.20_Gla_ant_1	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0483	EPOS3_226.21_Gla_ant_2	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0484	EPOS3_226.22_Gla_ant_3	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0485	EPOS3_226.23_Gla_ant_4	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0486	EPOS3_226.24_Gla_ant_5	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0487	EPOS3_226.25_Gla_ant_6	PhysicalObject	en	PreservedSpecimen	present	Glabraster antarctica	Animalia	Echinodermata	Asteroidea	Valvatida	Poraniidae	Glabraster		antarctica	urn:lsid:marinespecies.org:taxname:178005	(E. A. Smith, 1876)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0488	EPOS3_226.26_Psi_char_5	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0489	EPOS3_226.27_Psi_char_6	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0490	EPOS3_226.28_Psi_char_7	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0491	EPOS3_226.29_Dipla_bran_1	PhysicalObject	en	PreservedSpecimen	present	Diplasterias brandti	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Diplasterias		brandti	urn:lsid:marinespecies.org:taxname:178790	(Bell, 1881)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0492	EPOS3_226.3_Bat_lor_3	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0493	EPOS3_226.30_Dipla_bran_2	PhysicalObject	en	PreservedSpecimen	present	Diplasterias brandti	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Diplasterias		brandti	urn:lsid:marinespecies.org:taxname:178790	(Bell, 1881)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0494	EPOS3_226.4_Bat_lor_4	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0495	EPOS3_226.5_Bat_lor_5	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0496	EPOS3_226.6_Bat_lor_6	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0497	EPOS3_226.7_Bat_lor_7	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0498	EPOS3_226.8_Bat_lor_8	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	226_GSN5	SO_Isotope_1985_2017_0499	EPOS3_226.9_Bat_lor_9	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.265	-25.9717	1e-4	11.1				Halley Bay	WGS84	574	574	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0500	EPOS3_229.1_Bat_lor_1	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	28	1989-01-28	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0501	EPOS3_229.10_Perkna_den_1	PhysicalObject	en	PreservedSpecimen	present	Perknaster densus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Perknaster		densus	urn:lsid:marinespecies.org:taxname:234942	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0502	EPOS3_229.11_Perkna_den_2	PhysicalObject	en	PreservedSpecimen	present	Perknaster densus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Perknaster		densus	urn:lsid:marinespecies.org:taxname:234942	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0503	EPOS3_229.12_Perkna_den_3	PhysicalObject	en	PreservedSpecimen	present	Perknaster densus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Perknaster		densus	urn:lsid:marinespecies.org:taxname:234942	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_AGT4	SO_Isotope_1985_2017_0504	EPOS3_229.13_Ken_ped_1	PhysicalObject	en	PreservedSpecimen	present	Kenrickaster pedicellaris	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Kenrickaster		pedicellaris	urn:lsid:marinespecies.org:taxname:172685	A.M. Clark, 1962	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2617	-26.2783	1e-4	11.1				Halley Bay	WGS84	498	498	
EPOS3	229_AGT4	SO_Isotope_1985_2017_0505	EPOS3_229.14_Ken_ped_2	PhysicalObject	en	PreservedSpecimen	present	Kenrickaster pedicellaris	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Kenrickaster		pedicellaris	urn:lsid:marinespecies.org:taxname:172685	A.M. Clark, 1962	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2617	-26.2783	1e-4	11.1				Halley Bay	WGS84	498	498	
EPOS3	229_GSN6	SO_Isotope_1985_2017_0506	EPOS3_229.2_Bat_lor_2	PhysicalObject	en	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2467	-26.2233	1e-4	11.1				Halley Bay	WGS84	506	506	
EPOS3	229_AGT3	SO_Isotope_1985_2017_0507	EPOS3_229.3_Cue_inv_1	PhysicalObject	en	PreservedSpecimen	present	Cuenotaster involutus	Animalia	Echinodermata	Asteroidea	Valvatida	Ganeriidae	Cuenotaster		involutus	urn:lsid:marinespecies.org:taxname:172784	(Koehler, 1912)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2483	-26.2083	1e-4	11.1				Halley Bay	WGS84	509	509	
EPOS3	229_GSN6	SO_Isotope_1985_2017_0508	EPOS3_229.4_Psi_char_1	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2467	-26.2233	1e-4	11.1				Halley Bay	WGS84	506	506	
EPOS3	229_GSN6	SO_Isotope_1985_2017_0509	EPOS3_229.5_Psi_char_2	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2467	-26.2233	1e-4	11.1				Halley Bay	WGS84	506	506	
EPOS3	229_GSN6	SO_Isotope_1985_2017_0510	EPOS3_229.6_Psi_char_3	PhysicalObject	en	PreservedSpecimen	present	Psilaster charcoti	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Psilaster		charcoti	urn:lsid:marinespecies.org:taxname:234948	(Koehler, 1906)	Salvatore Stampanato		ULB			Formaldehyde, Ethanol	1989	1	29	1989-01-29	-75.2467	-26.2233	1e-4	11.1				Halley Bay	WGS84	506	506	
