occurrenceID	datasetID	eventID	parentEventID	fieldNumber	collectionCode	ownerInstitutionCode	institutionCode	materialSampleID	catalogNumber	type	basisOfRecord	occurrenceStatus	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	scientificNameID	scientificNameAuthorship	identifiedBy	preparations	year	month	day	eventDate	decimalLatitude	decimalLongitude	coordinatePrecision	coordinateUncertaintyInMeters	otherCatalogNumbers	identificationRemarks	identificationQualifier	higherGeography	geodeticDatum	minimumDepthInMeters	maximumDepthInMeters
SO_isotope:ULB-EPOS3_258.11_Ptera_stell_1	Sounthern_Ocean_Isotope_2961	EPOS3:258_BPN3	EPOS3	258_BPN3		ULB	ULB		EPOS3_258.11_Ptera_stell_1	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	9	1989-02-09	-74.67	-29.61	1e-4	11.1				Halley Bay	WGS84	484	484
SO_isotope:ULB-EPOS3_261.10_Pte_stell_8	Sounthern_Ocean_Isotope_2962	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.10_Pte_stell_8	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.11_Pte_stell_9	Sounthern_Ocean_Isotope_2963	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.11_Pte_stell_9	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.12_Pte_stell_10	Sounthern_Ocean_Isotope_2964	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.12_Pte_stell_10	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.13_Pte_stell_11	Sounthern_Ocean_Isotope_2965	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.13_Pte_stell_11	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.14_Pte_stell_12	Sounthern_Ocean_Isotope_2966	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.14_Pte_stell_12	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.15_Pte_stell_13	Sounthern_Ocean_Isotope_2967	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.15_Pte_stell_13	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.16_Pte_stell_14	Sounthern_Ocean_Isotope_2968	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.16_Pte_stell_14	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.17_Pte_stell_15	Sounthern_Ocean_Isotope_2969	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.17_Pte_stell_15	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.18_Pte_stell_16	Sounthern_Ocean_Isotope_2970	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.18_Pte_stell_16	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.19_Pte_stell_17	Sounthern_Ocean_Isotope_2971	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.19_Pte_stell_17	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.20_Pte_stell_18	Sounthern_Ocean_Isotope_2972	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.20_Pte_stell_18	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.21_Pte_stell_19	Sounthern_Ocean_Isotope_2973	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.21_Pte_stell_19	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.3_Pte_stell_1	Sounthern_Ocean_Isotope_2974	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.3_Pte_stell_1	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.4_Pte_stell_2	Sounthern_Ocean_Isotope_2975	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.4_Pte_stell_2	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.5_Pte_stell_3	Sounthern_Ocean_Isotope_2976	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.5_Pte_stell_3	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.6_Pte_stell_4	Sounthern_Ocean_Isotope_2977	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.6_Pte_stell_4	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.7_Pte_stell_5	Sounthern_Ocean_Isotope_2978	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.7_Pte_stell_5	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.8_Pte_stell_6	Sounthern_Ocean_Isotope_2979	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.8_Pte_stell_6	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_261.9_Pte_stell_7	Sounthern_Ocean_Isotope_2980	EPOS3:261_BPN6	EPOS3	261_BPN6		ULB	ULB		EPOS3_261.9_Pte_stell_7	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	10	1989-02-10	-74.6083	-29.6867	1e-4	11.1				Halley Bay	WGS84	799	799
SO_isotope:ULB-EPOS3_289.2_Ptera_stell_1	Sounthern_Ocean_Isotope_2981	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.2_Ptera_stell_1	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_289.3_Ptera_stell_2	Sounthern_Ocean_Isotope_2982	EPOS3:289_AGT23	EPOS3	289_AGT23		ULB	ULB		EPOS3_289.3_Ptera_stell_2	PhysicalObject	PreservedSpecimen	present	Pteraster stellifer	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae	Pteraster		stellifer	urn:lsid:marinespecies.org:taxname:172778	Sladen, 1882	Stampanato	Formaldehyde+Ethanol	1989	2	19	1989-02-19	-71.2	-13.465	1e-4	11.1				Kapp Norvegica	WGS84	672	672
SO_isotope:ULB-EPOS3_253.11_Ptera_sp_1	Sounthern_Ocean_Isotope_2983	EPOS3:253_AGT13	EPOS3	253_AGT13		ULB	ULB		EPOS3_253.11_Ptera_sp_1	PhysicalObject	PreservedSpecimen	present	Pterasteridae	Animalia	Echinodermata	Asteroidea	Velatida	Pterasteridae				urn:lsid:marinespecies.org:taxname:123142	Perrier, 1875	Stampanato	Formaldehyde+Ethanol	1989	2	7	1989-02-07	-74.1583	-29.69	1e-4	11.1				Halley Bay	WGS84	2012	2012
SO_isotope:ULB-JR144_280.2	Sounthern_Ocean_Isotope_2984	JR144:DI_RBOT_1	JR144	DI_RBOT_1		ULB	ULB	280.2	JR144_280.2	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-62.9171	-60.999	1e-4	11.1	ACOSP09			Iles Shetland	WGS84	199	199
SO_isotope:ULB-JR144_280.6	Sounthern_Ocean_Isotope_2985	JR144:DI_RBOT_1	JR144	DI_RBOT_1		ULB	ULB	280.6	JR144_280.6	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-62.9171	-60.999	1e-4	11.1	ACOSP10			Iles Shetland	WGS84	199	199
SO_isotope:ULB-JR144_280.7	Sounthern_Ocean_Isotope_2986	JR144:DI_RBOT_1	JR144	DI_RBOT_1		ULB	ULB	280.7	JR144_280.7	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-62.9171	-60.999	1e-4	11.1	ACOSP11			Iles Shetland	WGS84	199	199
SO_isotope:ULB-JR144_354	Sounthern_Ocean_Isotope_2987	JR144:KGI_RBOT_1	JR144	KGI_RBOT_1		ULB	ULB	354	JR144_354	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-61.9663	-57.2437	1e-4	11.1	ACOSP05			Iles Shetland	WGS84	130	130
SO_isotope:ULB-JR144_354.1	Sounthern_Ocean_Isotope_2988	JR144:KGI_RBOT_1	JR144	KGI_RBOT_1		ULB	ULB	354.1	JR144_354.1	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-61.9663	-57.2437	1e-4	11.1	ACOSP08			Iles Shetland	WGS84	130	130
SO_isotope:ULB-JR144_307	Sounthern_Ocean_Isotope_2989	JR144:KGI_RBOT_1	JR144	KGI_RBOT_1		ULB	ULB	307	JR144_307	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006	3	11	2006-03-11	-61.9663	-57.2437	1e-4	11.1	ACOSP04	Clade_Acodontaster sp5		Iles Shetland	WGS84	130	130
SO_isotope:ULB-JR144_43.6	Sounthern_Ocean_Isotope_2990	JR144:FT_AGT_1B	JR144	FT_AGT_1B		ULB	ULB	43.6	JR144_43.6	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-54.3145	-56.6792	1e-4	11.1	ACOSP10	Clade_Acodontaster sp6		Falklands	WGS84	201	201
SO_isotope:ULB-JR144_43.8	Sounthern_Ocean_Isotope_2991	JR144:FT_AGT_1B	JR144	FT_AGT_1B		ULB	ULB	43.8	JR144_43.8	PhysicalObject	PreservedSpecimen	present	Acodontaster	Animalia	Echinodermata	Asteroidea	Valvatida	Odontasteridae	Acodontaster			urn:lsid:marinespecies.org:taxname:172592	Verrill, 1899	Camille Moreau	Frozen	2006			2006	-54.3145	-56.6792	1e-4	11.1	ACOSP11	Clade_Acodontaster sp6		Falklands	WGS84	201	201
SO_isotope:ULB-JR144_43.5	Sounthern_Ocean_Isotope_2992	JR144:FT_AGT_1B	JR144	FT_AGT_1B		ULB	ULB	43.5	JR144_43.5	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006			2006	-54.3145	-56.6792	1e-4	11.1	UNDET73			Falklands	WGS84	201	201
SO_isotope:ULB-JR144_484.10	Sounthern_Ocean_Isotope_2993	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.1	JR144_484.10	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET21			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.11	Sounthern_Ocean_Isotope_2994	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.11	JR144_484.11	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET22			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.12	Sounthern_Ocean_Isotope_2995	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.12	JR144_484.12	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET23			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.14	Sounthern_Ocean_Isotope_2996	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.14	JR144_484.14	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET24			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.2	Sounthern_Ocean_Isotope_2997	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.2	JR144_484.2	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET16			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.6	Sounthern_Ocean_Isotope_2998	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.6	JR144_484.6	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET17			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.7	Sounthern_Ocean_Isotope_2999	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.7	JR144_484.7	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET18			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.8	Sounthern_Ocean_Isotope_3000	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.8	JR144_484.8	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET19			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.9	Sounthern_Ocean_Isotope_3001	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.9	JR144_484.9	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	UNDET20			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_665.1	Sounthern_Ocean_Isotope_3002	JR144:SG_RBOT_2	JR144	SG_RBOT_2		ULB	ULB	665.1	JR144_665.1	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006	3	24	2006-03-24	-60.8738	-46.5008	1e-4	11.1	UNDET14			South Orkney	WGS84	220	220
SO_isotope:ULB-JR144_LI_AGT_5.11	Sounthern_Ocean_Isotope_3003	JR144:LI_AGT_5	JR144	LI_AGT_5		ULB	ULB	LI-AGT-5.11	JR144_LI_AGT_5.11	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006			2006	-62.525	-61.8243	1e-4	11.1	UNDET52			Iles Shetland	WGS84	190	190
SO_isotope:ULB-JR144_LI_AGT_5.5	Sounthern_Ocean_Isotope_3004	JR144:LI_AGT_5	JR144	LI_AGT_5		ULB	ULB	LI-AGT-5.5	JR144_LI_AGT_5.5	PhysicalObject	PreservedSpecimen	present	Asteroidea	Animalia	Echinodermata	Asteroidea						urn:lsid:marinespecies.org:taxname:123080	de Blainville, 1830	Camille Moreau	Frozen	2006			2006	-62.525	-61.8243	1e-4	11.1	UNDET51			Iles Shetland	WGS84	190	190
SO_isotope:ULB-JR144_280.3	Sounthern_Ocean_Isotope_3005	JR144:DI_RBOT_1	JR144	DI_RBOT_1		ULB	ULB	280.3	JR144_280.3	PhysicalObject	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Camille Moreau	Frozen	2006			2006	-62.9171	-60.999	1e-4	11.1	BATLOR18	Clade_Bathybiaster loripes		Iles Shetland	WGS84	199	199
SO_isotope:ULB-JR144_459	Sounthern_Ocean_Isotope_3006	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	459	JR144_459	PhysicalObject	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Camille Moreau	Frozen	2006			2006	-61.3339	-55.1947	1e-4	11.1	BATLOR15	Clade_Bathybiaster loripes		Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_LI_AGT_5.1	Sounthern_Ocean_Isotope_3007	JR144:LI_AGT_5	JR144	LI_AGT_5		ULB	ULB	LI-AGT-5.1	JR144_LI_AGT_5.1	PhysicalObject	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Camille Moreau	Frozen	2006			2006	-62.525	-61.8243	1e-4	11.1	BATLOR13	Clade_Bathybiaster loripes		Iles Shetland	WGS84	190	190
SO_isotope:ULB-JR144_LI_AGT_5.10	Sounthern_Ocean_Isotope_3008	JR144:LI_AGT_5	JR144	LI_AGT_5		ULB	ULB	LI-AGT-5.10	JR144_LI_AGT_5.10	PhysicalObject	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Camille Moreau	Frozen	2006			2006	-62.525	-61.8243	1e-4	11.1	BATLOR11	Clade_Bathybiaster loripes		Iles Shetland	WGS84	190	190
SO_isotope:ULB-JR144_LI_AGT_5.3	Sounthern_Ocean_Isotope_3009	JR144:LI_AGT_5	JR144	LI_AGT_5		ULB	ULB	LI-AGT-5.3	JR144_LI_AGT_5.3	PhysicalObject	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Camille Moreau	Frozen	2006			2006	-62.525	-61.8243	1e-4	11.1	BATLOR14	Clade_Bathybiaster loripes		Iles Shetland	WGS84	190	190
SO_isotope:ULB-JR144_LI_AGT_5.4	Sounthern_Ocean_Isotope_3010	JR144:LI_AGT_5	JR144	LI_AGT_5		ULB	ULB	LI-AGT-5.4	JR144_LI_AGT_5.4	PhysicalObject	PreservedSpecimen	present	Bathybiaster loripes	Animalia	Echinodermata	Asteroidea	Paxillosida	Astropectinidae	Bathybiaster		loripes	urn:lsid:marinespecies.org:taxname:172715	Sladen, 1889	Camille Moreau	Frozen	2006			2006	-62.525	-61.8243	1e-4	11.1	BATLOR12	Clade_Bathybiaster loripes		Iles Shetland	WGS84	190	190
SO_isotope:ULB-JR144_484.13	Sounthern_Ocean_Isotope_3011	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.13	JR144_484.13	PhysicalObject	PreservedSpecimen	present	Cheiraster (Luidiaster)	Animalia	Echinodermata	Asteroidea	Notomyotida	Benthopectinidae	Cheiraster	Luidiaster		urn:lsid:marinespecies.org:taxname:178248	Studer, 1883	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	CHEIRASP02			Iles Shetland	WGS84	201	201
SO_isotope:ULB-JR144_484.1	Sounthern_Ocean_Isotope_3012	JR144:EI_AGT_4	JR144	EI_AGT_4		ULB	ULB	484.1	JR144_484.1	PhysicalObject	PreservedSpecimen	present	Cheiraster hirsutus	Animalia	Echinodermata	Asteroidea	Notomyotida	Benthopectinidae	Cheiraster	Luidiaster	hirsutus	urn:lsid:marinespecies.org:taxname:178249	Studer, 1884	Camille Moreau	Frozen	2006	3	12	2006-03-12	-61.3339	-55.1947	1e-4	11.1	CHEIRASP01	Clade_Cheiraster hirsutus		Iles Shetland	WGS84	201	201
