occurrenceID	measurementType	measurementValue	measurmentUnit	measurementRemarks
SO_isotope:ULB-ACE_ASCCC_0271.4	Ratio_C/N	3.27		tegument
SO_isotope:ULB-ACE_ASCCC_0271.5	Ratio_C/N	3.33		tegument
SO_isotope:ULB-ACE_ASCCC_0272.31	Ratio_C/N	3.18		tegument
SO_isotope:ULB-ACE_ASCCC_0272.32	Ratio_C/N	3.15		tegument
SO_isotope:ULB-ACE_ASCCC_0313.2	Ratio_C/N	3.13		tegument
SO_isotope:ULB-ACE_ASCCC_0313.3	Ratio_C/N	3.32		tegument
SO_isotope:ULB-ACE_ASCCC_0313.4	Ratio_C/N	2.6		tegument
SO_isotope:ULB-ACE_ASCCC_0313.5	Ratio_C/N	3.11		tegument
SO_isotope:ULB-ACE_ASCCC_0313.6	Ratio_C/N	2.55		tegument
SO_isotope:ULB-ACE_ASCCC_0272.33	Ratio_C/N	3.13		tegument
SO_isotope:ULB-ACE_ASCCC_0272.34	Ratio_C/N	3.34		tegument
SO_isotope:ULB-ACE_ASCCC_0461	Ratio_C/N	2.65		tegument
SO_isotope:ULB-ACE_ASCCC_0515.1	Ratio_C/N	3.31		tegument
SO_isotope:ULB-ACE_ASCCC_0515.2	Ratio_C/N	3.23		tegument
SO_isotope:ULB-ACE_ASCCC_1004.7	Ratio_C/N	2.81		tegument
SO_isotope:ULB-ACE_ASCCC_1060	Ratio_C/N	3.32		tegument
SO_isotope:ULB-ACE_ASCCC_1066.2	Ratio_C/N	3.14		tegument
SO_isotope:ULB-ACE_ASCCC_1125.1	Ratio_C/N	2.61		tegument
SO_isotope:ULB-ACE_ASCCC_1125.2	Ratio_C/N	2.66		tegument
SO_isotope:ULB-ACE_ASCCC_1126.1	Ratio_C/N	2.6		tegument
SO_isotope:ULB-ACE_ASCCC_0272.28	Ratio_C/N	3.36		tegument
SO_isotope:ULB-ACE_ASCCC_0618.4	Ratio_C/N	3.55		tegument
SO_isotope:ULB-ACE_ASCCC_0834.2	Ratio_C/N	2.7		tegument
SO_isotope:ULB-ACE_ASCCC_0887.1	Ratio_C/N	3.23		tegument
SO_isotope:ULB-ACE_ASCCC_0887.2	Ratio_C/N	2.79		tegument
SO_isotope:ULB-ACE_ASCCC_0080.3	Ratio_C/N	3.13		tegument
SO_isotope:ULB-ACE_ASCCC_0313.12	Ratio_C/N	3.29		tegument
SO_isotope:ULB-ACE_ASCCC_0080.2	Ratio_C/N	3.25		tegument
SO_isotope:ULB-ACE_ASCCC_0129.2	Ratio_C/N	3.12		tegument
SO_isotope:ULB-ACE_ASCCC_0129.3	Ratio_C/N	3.06		tegument
SO_isotope:ULB-ACE_ASCCC_0145	Ratio_C/N	3.28		tegument
SO_isotope:ULB-ACE_ASCCC_0214.10	Ratio_C/N	3.17		tegument
SO_isotope:ULB-ACE_ASCCC_0214.11	Ratio_C/N	3.03		tegument
SO_isotope:ULB-ACE_ASCCC_0214.12	Ratio_C/N	3.2		tegument
SO_isotope:ULB-ACE_ASCCC_0214.13	Ratio_C/N	3.22		tegument
SO_isotope:ULB-ACE_ASCCC_0214.9	Ratio_C/N	3.07		tegument
SO_isotope:ULB-ACE_ASCCC_0271.10	Ratio_C/N	2.78		tegument
SO_isotope:ULB-ACE_ASCCC_0271.11	Ratio_C/N	3.1		tegument
SO_isotope:ULB-ACE_ASCCC_0271.12	Ratio_C/N	2.71		tegument
SO_isotope:ULB-ACE_ASCCC_0271.13	Ratio_C/N	2.78		tegument
SO_isotope:ULB-ACE_ASCCC_0271.14	Ratio_C/N	3		tegument
SO_isotope:ULB-ACE_ASCCC_0271.15	Ratio_C/N	2.74		tegument
SO_isotope:ULB-ACE_ASCCC_0271.16	Ratio_C/N	3.26		tegument
SO_isotope:ULB-ACE_ASCCC_0271.17	Ratio_C/N	3.25		tegument
SO_isotope:ULB-ACE_ASCCC_0271.18	Ratio_C/N	3.14		tegument
SO_isotope:ULB-ACE_ASCCC_0271.19	Ratio_C/N	2.77		tegument
SO_isotope:ULB-ACE_ASCCC_0271.2	Ratio_C/N	2.89		tegument
SO_isotope:ULB-ACE_ASCCC_0271.20	Ratio_C/N	3.13		tegument
SO_isotope:ULB-ACE_ASCCC_0271.21	Ratio_C/N	3.19		tegument
SO_isotope:ULB-ACE_ASCCC_0271.22	Ratio_C/N	3.08		tegument
SO_isotope:ULB-ACE_ASCCC_0271.23	Ratio_C/N	3.19		tegument
SO_isotope:ULB-ACE_ASCCC_0271.24	Ratio_C/N	3.09		tegument
SO_isotope:ULB-ACE_ASCCC_0271.25	Ratio_C/N	3.21		tegument
SO_isotope:ULB-ACE_ASCCC_0271.26	Ratio_C/N	3.17		tegument
SO_isotope:ULB-ACE_ASCCC_0271.27	Ratio_C/N	3.26		tegument
SO_isotope:ULB-ACE_ASCCC_0271.28	Ratio_C/N	3.23		tegument
SO_isotope:ULB-ACE_ASCCC_0271.29	Ratio_C/N	3.28		tegument
SO_isotope:ULB-ACE_ASCCC_0271.3	Ratio_C/N	2.85		tegument
SO_isotope:ULB-ACE_ASCCC_0271.31	Ratio_C/N	3.16		tegument
SO_isotope:ULB-ACE_ASCCC_0271.32	Ratio_C/N	3.25		tegument
SO_isotope:ULB-ACE_ASCCC_0271.33	Ratio_C/N	3.38		tegument
SO_isotope:ULB-ACE_ASCCC_0271.6	Ratio_C/N	3.24		tegument
SO_isotope:ULB-ACE_ASCCC_0271.7	Ratio_C/N	3.19		tegument
SO_isotope:ULB-ACE_ASCCC_0271.8	Ratio_C/N	2.74		tegument
SO_isotope:ULB-ACE_ASCCC_0271.9	Ratio_C/N	3.27		tegument
SO_isotope:ULB-ACE_ASCCC_0272.10	Ratio_C/N	3.19		tegument
SO_isotope:ULB-ACE_ASCCC_0272.11	Ratio_C/N	3.21		tegument
SO_isotope:ULB-ACE_ASCCC_0272.12	Ratio_C/N	2.72		tegument
SO_isotope:ULB-ACE_ASCCC_0272.13	Ratio_C/N	3.05		tegument
SO_isotope:ULB-ACE_ASCCC_0272.14	Ratio_C/N	3.1		tegument
SO_isotope:ULB-ACE_ASCCC_0272.15	Ratio_C/N	3.08		tegument
SO_isotope:ULB-ACE_ASCCC_0272.16	Ratio_C/N	3.01		tegument
SO_isotope:ULB-ACE_ASCCC_0272.17	Ratio_C/N	3.02		tegument
SO_isotope:ULB-ACE_ASCCC_0272.18	Ratio_C/N	3.15		tegument
SO_isotope:ULB-ACE_ASCCC_0272.19	Ratio_C/N	3.12		tegument
SO_isotope:ULB-ACE_ASCCC_0272.20	Ratio_C/N	3.12		tegument
SO_isotope:ULB-ACE_ASCCC_0272.21	Ratio_C/N	3.04		tegument
SO_isotope:ULB-ACE_ASCCC_0272.22	Ratio_C/N	3.26		tegument
SO_isotope:ULB-ACE_ASCCC_0272.23	Ratio_C/N	3.15		tegument
SO_isotope:ULB-ACE_ASCCC_0272.24	Ratio_C/N	3.14		tegument
SO_isotope:ULB-ACE_ASCCC_0272.25	Ratio_C/N	3.21		tegument
SO_isotope:ULB-ACE_ASCCC_0272.26	Ratio_C/N	3.11		tegument
SO_isotope:ULB-ACE_ASCCC_0272.27	Ratio_C/N	3.19		tegument
SO_isotope:ULB-ACE_ASCCC_0272.3	Ratio_C/N	3.19		tegument
SO_isotope:ULB-ACE_ASCCC_0272.4	Ratio_C/N	3.2		tegument
SO_isotope:ULB-ACE_ASCCC_0272.5	Ratio_C/N	3.2		tegument
SO_isotope:ULB-ACE_ASCCC_0272.6	Ratio_C/N	3.15		tegument
SO_isotope:ULB-ACE_ASCCC_0272.7	Ratio_C/N	3.37		tegument
SO_isotope:ULB-ACE_ASCCC_0272.8	Ratio_C/N	3.21		tegument
SO_isotope:ULB-ACE_ASCCC_0272.9	Ratio_C/N	3.12		tegument
SO_isotope:ULB-ACE_ASCCC_0313.10	Ratio_C/N	2.54		tegument
SO_isotope:ULB-ACE_ASCCC_0313.11	Ratio_C/N	2.88		tegument
SO_isotope:ULB-ACE_ASCCC_0313.8	Ratio_C/N	3.27		tegument
SO_isotope:ULB-ACE_ASCCC_0214.1	Ratio_C/N	2.94		tegument
SO_isotope:ULB-ACE_ASCCC_0607.2	Ratio_C/N	2.98		tegument
SO_isotope:ULB-ACE_ASCCC_0803	Ratio_C/N	2.98		tegument
SO_isotope:ULB-ADP_III_S153_MT1_1	Ratio_C/N	2.95		tegument
SO_isotope:ULB-ADP_III_S153_MT1_2	Ratio_C/N	3.07		tegument
SO_isotope:ULB-ADP_III_S153_MT1_4	Ratio_C/N	3.17		tegument
SO_isotope:ULB-ADP_III_S153_MT1_5	Ratio_C/N	2.99		tegument
SO_isotope:ULB-ADP_III_S57_MT4_1	Ratio_C/N	3.14		tegument
SO_isotope:ULB-ADP_III_S57_MT4_2	Ratio_C/N	3.11		tegument
SO_isotope:ULB-ADP_III_S57_MT6_1	Ratio_C/N	3		tegument
SO_isotope:ULB-ADP_III_S57_MT6_2	Ratio_C/N	3.2		tegument
SO_isotope:ULB-ADP_III_S57_MT6_3	Ratio_C/N	3.29		tegument
SO_isotope:ULB-ADP_III_S57_MT6_4	Ratio_C/N	3.1		tegument
SO_isotope:ULB-ADP_III_S57_MT6_5	Ratio_C/N	3.22		tegument
SO_isotope:ULB-ADP_III_S151_MT1_1	Ratio_C/N	3.06		tegument
SO_isotope:ULB-ADP_III_S151_MT1_2	Ratio_C/N	3.08		tegument
SO_isotope:ULB-ADP_III_S151_MT1_3	Ratio_C/N	3.09		tegument
SO_isotope:ULB-ADP_III_S151_MT1_4	Ratio_C/N	3.16		tegument
SO_isotope:ULB-ADP_III_S151_MT1_5	Ratio_C/N	3.42		tegument
SO_isotope:ULB-ADP_III_S74_MT4_1	Ratio_C/N	3.36		tegument
SO_isotope:ULB-ADP_III_S74_MT4_2	Ratio_C/N	3.65		tegument
SO_isotope:ULB-ADP_III_S142_MT1	Ratio_C/N	4		tegument
SO_isotope:ULB-ADP_III_S154_MT1_1	Ratio_C/N	3		tegument
SO_isotope:ULB-ADP_III_S154_MT1_2	Ratio_C/N	3.17		tegument
SO_isotope:ULB-ADP_III_S154_MT1_3	Ratio_C/N	3.13		tegument
SO_isotope:ULB-ADP_III_S154_MT1_4	Ratio_C/N	3.39		tegument
SO_isotope:ULB-ADP_III_S154_MT1_5	Ratio_C/N	3.16		tegument
SO_isotope:ULB-ADP_III_S88_MT1_2	Ratio_C/N	2.86		tegument
SO_isotope:ULB-ADP_III_S94_MT2	Ratio_C/N	2.44		tegument
SO_isotope:ULB-ADP_III_S78_MT1_6	Ratio_C/N	3.53		tegument
SO_isotope:ULB-ADP_III_S153_MT6	Ratio_C/N	3.62		tegument
SO_isotope:ULB-ADP_III_S57_MT1_1	Ratio_C/N	2.6		tegument
SO_isotope:ULB-ADP_III_S57_MT1_2	Ratio_C/N	2.56		tegument
SO_isotope:ULB-ADP_III_S57_MT1_3	Ratio_C/N	2.24		tegument
SO_isotope:ULB-ADP_III_S57_MT1_4	Ratio_C/N	3.29		tegument
SO_isotope:ULB-ADP_III_S57_MT1_5	Ratio_C/N	2.68		tegument
SO_isotope:ULB-ADP_III_S57_MT1_7	Ratio_C/N	2.3		tegument
SO_isotope:ULB-ADP_III_S59_MT1_1	Ratio_C/N	2.76		tegument
SO_isotope:ULB-ADP_III_S59_MT1_2	Ratio_C/N	3.62		tegument
SO_isotope:ULB-ADP_III_S59_MT1_3	Ratio_C/N	3.46		tegument
SO_isotope:ULB-ADP_III_S78_MT1_1	Ratio_C/N	3.1		tegument
SO_isotope:ULB-ADP_III_S78_MT1_2	Ratio_C/N	3.01		tegument
SO_isotope:ULB-ADP_III_S78_MT1_3	Ratio_C/N	3.43		tegument
SO_isotope:ULB-ADP_III_S78_MT1_4	Ratio_C/N	1.85		tegument
SO_isotope:ULB-ADP_III_S78_MT1_5	Ratio_C/N	2.69		tegument
